"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030516: Printing , recorded media [QSIC 324-326]",207.646,70.554
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",78378.836,17371.775
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",72001.986,15802.313
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030618: Basic chemicals [QSIC 334]",3104.832,612.578
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030619: Other chemical products [QSIC 335-336]",2698.102,824.913
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030620: Rubber products [QSIC 337]",328.349,70.481
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030621: Plastic products [QSIC 338]",245.567,61.49
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0307: Other non-metal mineral products [QSIC 34]",1359.851,391.032
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030722: Glass and glass products [QSIC 341]",84.297,28.572
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030723: Non-metallic mineral products [QSIC 342]",1275.554,362.46
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",8218.646,2312.212
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2754.621,630.66
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030825: Non-ferrous metal products [QSIC 352]",1176.594,210.687
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030826: Structural metal products [QSIC 354]",527.611,162.784
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030827: Other fabricated metal products [QSIC 355]",1673.182,579.184
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030828: Machinery and equipment [QSIC 356-359]",2086.638,728.897
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0309: Electrical machinery and apparatus [QSIC 36]",310.702,89.478
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I030929: Electrical machinery [QSIC 361-366]",310.702,89.478
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",158.767,31.197
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031030: Radio, television and communication apparatus [QSIC 371-373]",107.23,8.475
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031031: Professional equipment [QSIC 374-376]",51.537,22.722
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0311: Transport equipment [QSIC 38]",1819.222,297.544
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1708.778,264.405
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031133: Other transport equipment [QSIC 384-387]",110.444,33.139
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0312: Furniture; other manufacturing [QSIC 39]",3174.758,1009.273
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031234: Furniture [QSIC 391]",272.644,73.632
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I031235: Other manufacturing groups [QSIC 392, 395]",2902.114,935.641
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I04: Electricity, gas and water [QSIC 4]",12303.157,5224.148
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0413: Electricity, gas and water [QSIC 4]",12303.157,5224.148
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I041336: Electricity and gas [QSIC 41]",11437.734,4727.307
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I041337: Water [QSIC 42]",865.423,496.841
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I05: Construction [QSIC 5]",8014.633,2468.284
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0514: Construction [QSIC 5]",8014.633,2468.284
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I051438: Construction [QSIC 5]",8014.633,2468.284
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I3: Tertiary sector [SIC: 6-9, 0]",114659.577,65787.012
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",34284.485,18369.765
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0615: Wholesale and retail trade [QSIC 61-63]",29891.849,16563.312
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I061539: Wholesale and retail trade [QSIC 61-63]",29891.849,16563.312
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0616: Catering and accommodation services [QSIC 64]",4392.636,1806.453
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I061640: Catering and accommodation services [QSIC 64]",4392.636,1806.453
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I07: Transport, storage and communication [QSIC 7]",13364.781,5679.635
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0717: Transport and storage [QSIC 71-74]",10721.4,4835.005
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I071741: Transport and storage [QSIC 71-74]",10721.4,4835.005
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0718: Communication [QSIC 75]",2643.381,844.63
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I071842: Communication [QSIC 75]",2643.381,844.63
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I08: Finance, insurance, real estate and business services [QSIC 8]",32232.455,18157.182
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0819: Finance and insurance [QSIC 81-82]",5820.645,3257.911
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I081943: Finance and insurance [QSIC 81-82]",5820.645,3257.911
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0820: Business services [QSIC 83-88]",26411.81,14899.271
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I082044: Professional business services [QSIC 831-883]",20242.111,11612.552
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I082045: Business activities n.e.c. [QSIC 889]",6169.699,3286.719
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I09: General government [QSIC 91]",8493.118,5147.817
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I0921: General government [QSIC 91]",8493.118,5147.817
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I092146: National and Provincial government [QSIC 911]",6248.3,3557.807
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I092147: Local government [QSIC 913]",2244.818,1590.01
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I10: Community, social and personal services [QSIC 92-96, 99]",26284.738,18432.613
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I1022: Community, social and personal services [QSIC 92-96, 99]",26284.738,18432.613
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I102248: Education (Private) [QSIC 92]",11191.34,8670.546
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I102249: Health and social work (Private) [QSIC 93]",8397.489,4974.395
"R millions current prices","2022","P8D01: Gert Sibande (DC30)","I102250: Other community, social and personal services [QSIC 94-96, 99]",6695.909,4787.672
"R millions current prices","2022","P8D02: Nkangala (DC31)","Total",451649.2,201085.0
"R millions current prices","2022","P8D02: Nkangala (DC31)","I1: Primary sector [SIC: 1-2]",168910.683,73274.779
"R millions current prices","2022","P8D02: Nkangala (DC31)","I01: Agriculture, forestry and fishing [QSIC 1]",9439.117,2871.977
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0101: Agriculture, forestry and fishing [QSIC 1]",9439.117,2871.977
"R millions current prices","2022","P8D02: Nkangala (DC31)","I010101: Agriculture [QSIC 11]",8895.013,2651.605
"R millions current prices","2022","P8D02: Nkangala (DC31)","I010102: Forestry [QSIC 12]",404.089,149.564
"R millions current prices","2022","P8D02: Nkangala (DC31)","I010103: Fishing [QSIC 13]",140.015,70.808
"R millions current prices","2022","P8D02: Nkangala (DC31)","I02: Mining and quarrying [QSIC 2]",159471.566,70402.802
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0202: Mining and quarrying [QSIC 2]",159471.566,70402.802
"R millions current prices","2022","P8D02: Nkangala (DC31)","I020204: Coal [QSIC 21]",136291.999,60373.877
"R millions current prices","2022","P8D02: Nkangala (DC31)","I020205: Gold [QSIC 23]",27.607,12.01
"R millions current prices","2022","P8D02: Nkangala (DC31)","I020206: Metals [QSIC 24]",19727.319,8968.395
"R millions current prices","2022","P8D02: Nkangala (DC31)","I020207: Other mining and quarrying [22, 25-29]",3424.641,1048.52
"R millions current prices","2022","P8D02: Nkangala (DC31)","I2: Secondary sector [SIC: 3-5]",130320.942,40775.063
"R millions current prices","2022","P8D02: Nkangala (DC31)","I03: Manufacturing [QSIC 3]",77273.905,19637.127
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0303: Food, beverages and tobacco [QSIC 30]",10208.842,2618.472
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030308: Food [QSIC 301-304]",8123.811,1707.945
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030309: Beverages and tobacco [QSIC 305-306]",2085.031,910.527
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0304: Textiles, clothing and leather goods [QSIC 31]",682.385,221.881
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030410: Textiles [QSIC 311-312]",284.648,105.77
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030411: Wearing apparel [QSIC 313-315]",342.594,104.444
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030412: Leather and leather products [QSIC 316]",51.839,10.72
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030413: Footwear [QSIC 317]",3.304,0.947
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0305: Wood and paper; publishing and printing [QSIC 32]",1737.659,564.178
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030514: Wood and wood products [QSIC 321-322]",421.064,119.379
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030515: Paper and paper products [QSIC 323]",967.175,326.23
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030516: Printing , recorded media [QSIC 324-326]",349.42,118.569
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",16457.205,3729.128
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",10131.56,2193.362
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030618: Basic chemicals [QSIC 334]",2914.494,578.801
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030619: Other chemical products [QSIC 335-336]",2472.563,742.756
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030620: Rubber products [QSIC 337]",464.171,97.014
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030621: Plastic products [QSIC 338]",474.417,117.195
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0307: Other non-metal mineral products [QSIC 34]",2486.015,705.664
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030722: Glass and glass products [QSIC 341]",169.723,58.767
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030723: Non-metallic mineral products [QSIC 342]",2316.292,646.897
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",35102.388,9110.466
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",13643.714,3198.13
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030825: Non-ferrous metal products [QSIC 352]",9866.548,1847.47
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030826: Structural metal products [QSIC 354]",2149.449,698.366
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030827: Other fabricated metal products [QSIC 355]",3216.834,1126.998
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030828: Machinery and equipment [QSIC 356-359]",6225.843,2239.502
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0309: Electrical machinery and apparatus [QSIC 36]",1108.05,275.594
"R millions current prices","2022","P8D02: Nkangala (DC31)","I030929: Electrical machinery [QSIC 361-366]",1108.05,275.594
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",470.237,120.58
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031030: Radio, television and communication apparatus [QSIC 371-373]",248.053,19.805
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031031: Professional equipment [QSIC 374-376]",222.184,100.775
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0311: Transport equipment [QSIC 38]",3855.774,652.798
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3605.028,578.371
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031133: Other transport equipment [QSIC 384-387]",250.746,74.427
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0312: Furniture; other manufacturing [QSIC 39]",5165.35,1638.366
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031234: Furniture [QSIC 391]",358.686,97.681
"R millions current prices","2022","P8D02: Nkangala (DC31)","I031235: Other manufacturing groups [QSIC 392, 395]",4806.664,1540.685
"R millions current prices","2022","P8D02: Nkangala (DC31)","I04: Electricity, gas and water [QSIC 4]",39161.396,16718.657
"R millions current prices","2022","P8D02: Nkangala (DC31)","I0413: Electricity, gas and water [QSIC 4]",39161.396,16718.657
"R millions current prices","2022","P8D02: Nkangala (DC31)","I041336: Electricity and gas [QSIC 41]",38260.41,16194.673
