"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I061640: Catering and accommodation services [QSIC 64]",636.941,249.46
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I071741: Transport and storage [QSIC 71-74]",4012.783,1762.262
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I071842: Communication [QSIC 75]",1714.899,563.315
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I081943: Finance and insurance [QSIC 81-82]",1544.303,856.382
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I082044: Professional business services [QSIC 831-883]",3517.01,1965.253
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I082045: Business activities n.e.c. [QSIC 889]",1195.135,615.958
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I092146: National and Provincial government [QSIC 911]",2758.261,1655.901
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I092147: Local government [QSIC 913]",1205.147,851.481
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I102248: Education (Private) [QSIC 92]",2364.317,1835.979
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I102249: Health and social work (Private) [QSIC 93]",1771.467,1067.67
"R millions current prices","2019","P3D03: Z F Mgcawu (DC8)","I102250: Other community, social and personal services [QSIC 94-96, 99]",1298.327,868.929
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I010101: Agriculture [QSIC 11]",3515.884,985.692
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I010102: Forestry [QSIC 12]",66.02,20.588
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I010103: Fishing [QSIC 13]",20.43,11.349
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I020206: Metals [QSIC 24]",529.191,215.64
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I020207: Other mining and quarrying [22, 25-29]",2658.728,726.413
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030308: Food [QSIC 301-304]",992.95,222.579
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030309: Beverages and tobacco [QSIC 305-306]",397.275,157.474
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030410: Textiles [QSIC 311-312]",44.143,17.792
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030411: Wearing apparel [QSIC 313-315]",106.149,34.296
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030412: Leather and leather products [QSIC 316]",0.456,0.087
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030413: Footwear [QSIC 317]",2.083,0.498
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030514: Wood and wood products [QSIC 321-322]",34.436,10.139
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030515: Paper and paper products [QSIC 323]",96.852,34.435
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030516: Printing , recorded media [QSIC 324-326]",77.892,26.172
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",402.736,85.759
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030618: Basic chemicals [QSIC 334]",157.968,31.946
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030619: Other chemical products [QSIC 335-336]",106.81,32.728
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030620: Rubber products [QSIC 337]",36.691,7.483
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030621: Plastic products [QSIC 338]",9.92,2.735
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030722: Glass and glass products [QSIC 341]",18.452,5.876
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030723: Non-metallic mineral products [QSIC 342]",485.454,136.473
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",160.271,32.712
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030825: Non-ferrous metal products [QSIC 352]",32.181,5.066
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030826: Structural metal products [QSIC 354]",73.912,21.984
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030827: Other fabricated metal products [QSIC 355]",171.405,53.097
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030828: Machinery and equipment [QSIC 356-359]",412.176,135.111
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I030929: Electrical machinery [QSIC 361-366]",38.482,10.118
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031030: Radio, television and communication apparatus [QSIC 371-373]",4.134,0.278
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031031: Professional equipment [QSIC 374-376]",11.007,4.648
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",396.847,67.209
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031133: Other transport equipment [QSIC 384-387]",17.124,5.966
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031234: Furniture [QSIC 391]",31.361,7.19
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I031235: Other manufacturing groups [QSIC 392, 395]",1328.73,394.21
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I041336: Electricity and gas [QSIC 41]",2238.044,928.881
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I041337: Water [QSIC 42]",773.276,444.671
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I051438: Construction [QSIC 5]",2308.922,751.208
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I061539: Wholesale and retail trade [QSIC 61-63]",8004.618,4623.605
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I061640: Catering and accommodation services [QSIC 64]",1120.803,447.719
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I071741: Transport and storage [QSIC 71-74]",6784.821,3074.26
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I071842: Communication [QSIC 75]",3665.29,1219.265
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I081943: Finance and insurance [QSIC 81-82]",3543.034,1887.823
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I082044: Professional business services [QSIC 831-883]",8872.37,4917.409
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I082045: Business activities n.e.c. [QSIC 889]",2343.076,1206.507
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I092146: National and Provincial government [QSIC 911]",6633.061,4054.92
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I092147: Local government [QSIC 913]",1681.638,1217.676
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I102248: Education (Private) [QSIC 92]",4903.822,3834.532
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I102249: Health and social work (Private) [QSIC 93]",5188.701,3193.501
"R millions current prices","2019","P3D04: Frances Baard (DC9)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2439.386,1563.661
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I010101: Agriculture [QSIC 11]",1668.731,467.499
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I010102: Forestry [QSIC 12]",29.066,8.902
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I010103: Fishing [QSIC 13]",0.0,0.0
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I020206: Metals [QSIC 24]",29379.975,11642.63
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I020207: Other mining and quarrying [22, 25-29]",634.598,172.306
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030308: Food [QSIC 301-304]",317.224,70.643
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030309: Beverages and tobacco [QSIC 305-306]",168.28,66.04
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030410: Textiles [QSIC 311-312]",8.804,3.483
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030411: Wearing apparel [QSIC 313-315]",27.177,8.646
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030412: Leather and leather products [QSIC 316]",1.94,0.431
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030413: Footwear [QSIC 317]",0.0,0.0
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030514: Wood and wood products [QSIC 321-322]",16.807,5.064
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030515: Paper and paper products [QSIC 323]",14.949,5.176
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030516: Printing , recorded media [QSIC 324-326]",12.525,4.139
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",82.884,17.354
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030618: Basic chemicals [QSIC 334]",56.463,11.687
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030619: Other chemical products [QSIC 335-336]",72.633,21.568
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030620: Rubber products [QSIC 337]",10.024,2.104
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030621: Plastic products [QSIC 338]",2.356,0.598
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030722: Glass and glass products [QSIC 341]",3.097,0.932
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030723: Non-metallic mineral products [QSIC 342]",130.903,35.206
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",186.716,38.269
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030825: Non-ferrous metal products [QSIC 352]",175.869,27.346
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030826: Structural metal products [QSIC 354]",23.951,7.001
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030827: Other fabricated metal products [QSIC 355]",81.99,26.829
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030828: Machinery and equipment [QSIC 356-359]",127.665,39.808
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I030929: Electrical machinery [QSIC 361-366]",3.468,0.875
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031030: Radio, television and communication apparatus [QSIC 371-373]",0.751,0.046
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",42.263,6.642
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031133: Other transport equipment [QSIC 384-387]",5.521,2.006
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031234: Furniture [QSIC 391]",5.629,1.281
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I031235: Other manufacturing groups [QSIC 392, 395]",438.75,127.516
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I041336: Electricity and gas [QSIC 41]",638.464,255.048
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I041337: Water [QSIC 42]",251.147,144.489
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I051438: Construction [QSIC 5]",1287.417,435.872
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I061539: Wholesale and retail trade [QSIC 61-63]",3424.806,2010.13
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I061640: Catering and accommodation services [QSIC 64]",522.148,212.55
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I071741: Transport and storage [QSIC 71-74]",2099.077,954.435
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I071842: Communication [QSIC 75]",785.5,255.91
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I081943: Finance and insurance [QSIC 81-82]",822.318,455.083
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I082044: Professional business services [QSIC 831-883]",1680.007,837.356
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I082045: Business activities n.e.c. [QSIC 889]",837.141,440.622
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I092146: National and Provincial government [QSIC 911]",1802.033,1062.038
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I092147: Local government [QSIC 913]",644.52,464.182
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I102248: Education (Private) [QSIC 92]",1906.32,1437.309
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I102249: Health and social work (Private) [QSIC 93]",1351.0,804.906
"R millions current prices","2019","P3D05: John Taolo Gaetsewe (DC45)","I102250: Other community, social and personal services [QSIC 94-96, 99]",957.43,717.438
"R millions current prices","2019","P4: Free State","I010101: Agriculture [QSIC 11]",36221.451,10081.871
"R millions current prices","2019","P4: Free State","I010102: Forestry [QSIC 12]",360.918,112.916
"R millions current prices","2019","P4: Free State","I010103: Fishing [QSIC 13]",57.315,28.945
"R millions current prices","2019","P4: Free State","I020204: Coal [QSIC 21]",4251.803,1801.594
"R millions current prices","2019","P4: Free State","I020205: Gold [QSIC 23]",36778.947,15295.682
"R millions current prices","2019","P4: Free State","I020206: Metals [QSIC 24]",2915.941,1177.785
"R millions current prices","2019","P4: Free State","I020207: Other mining and quarrying [22, 25-29]",9830.06,2631.682
"R millions current prices","2019","P4: Free State","I030308: Food [QSIC 301-304]",24202.199,5374.23
"R millions current prices","2019","P4: Free State","I030309: Beverages and tobacco [QSIC 305-306]",4471.51,1813.352
"R millions current prices","2019","P4: Free State","I030410: Textiles [QSIC 311-312]",603.253,215.631
"R millions current prices","2019","P4: Free State","I030411: Wearing apparel [QSIC 313-315]",2446.794,738.936
"R millions current prices","2019","P4: Free State","I030412: Leather and leather products [QSIC 316]",91.346,18.675
"R millions current prices","2019","P4: Free State","I030413: Footwear [QSIC 317]",87.849,21.65
"R millions current prices","2019","P4: Free State","I030514: Wood and wood products [QSIC 321-322]",631.388,186.625
"R millions current prices","2019","P4: Free State","I030515: Paper and paper products [QSIC 323]",1478.488,514.856
"R millions current prices","2019","P4: Free State","I030516: Printing , recorded media [QSIC 324-326]",778.261,264.308
"R millions current prices","2019","P4: Free State","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",34254.133,7375.199
