"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-13"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2024","P5D07: Umkhanyakude (DC27)","I030826: Structural metal products [QSIC 354]",9.852,2.843
"R millions current prices","2024","P5D07: Umkhanyakude (DC27)","I030827: Other fabricated metal products [QSIC 355]",137.022,42.769
"R millions current prices","2024","P5D07: Umkhanyakude (DC27)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",169.284,19.496
"R millions current prices","2024","P5D08: King Cetshwayo (DC28)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2068.757,590.241
"R millions current prices","2024","P5D08: King Cetshwayo (DC28)","I030826: Structural metal products [QSIC 354]",938.203,307.458
"R millions current prices","2024","P5D08: King Cetshwayo (DC28)","I030827: Other fabricated metal products [QSIC 355]",1251.192,426.53
"R millions current prices","2024","P5D08: King Cetshwayo (DC28)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4213.629,570.381
"R millions current prices","2024","P5D09: iLembe (DC29)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",998.31,276.861
"R millions current prices","2024","P5D09: iLembe (DC29)","I030826: Structural metal products [QSIC 354]",574.827,178.327
"R millions current prices","2024","P5D09: iLembe (DC29)","I030827: Other fabricated metal products [QSIC 355]",844.073,280.163
"R millions current prices","2024","P5D09: iLembe (DC29)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3736.668,590.43
"R millions current prices","2024","P5D10: Harry Gwala (DC43)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",60.085,15.925
"R millions current prices","2024","P5D10: Harry Gwala (DC43)","I030826: Structural metal products [QSIC 354]",14.468,4.407
"R millions current prices","2024","P5D10: Harry Gwala (DC43)","I030827: Other fabricated metal products [QSIC 355]",220.925,73.065
"R millions current prices","2024","P5D10: Harry Gwala (DC43)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",398.899,52.581
"R millions current prices","2024","P5D11: eThekwini (ETH)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",7629.505,2133.179
"R millions current prices","2024","P5D11: eThekwini (ETH)","I030826: Structural metal products [QSIC 354]",4708.89,1491.923
"R millions current prices","2024","P5D11: eThekwini (ETH)","I030827: Other fabricated metal products [QSIC 355]",9675.769,3273.383
"R millions current prices","2024","P5D11: eThekwini (ETH)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",57060.705,8053.334
"R millions current prices","2024","P6: North West","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1902.488,526.376
"R millions current prices","2024","P6: North West","I030826: Structural metal products [QSIC 354]",1112.936,347.54
"R millions current prices","2024","P6: North West","I030827: Other fabricated metal products [QSIC 355]",1891.031,631.344
"R millions current prices","2024","P6: North West","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",5614.247,801.135
"R millions current prices","2024","P6D01: Bojanala (DC37)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1170.279,324.809
"R millions current prices","2024","P6D01: Bojanala (DC37)","I030826: Structural metal products [QSIC 354]",674.038,212.046
"R millions current prices","2024","P6D01: Bojanala (DC37)","I030827: Other fabricated metal products [QSIC 355]",1062.645,358.766
"R millions current prices","2024","P6D01: Bojanala (DC37)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3721.095,525.373
"R millions current prices","2024","P6D02: Ngaka Modiri Molema (DC38)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",142.471,38.817
"R millions current prices","2024","P6D02: Ngaka Modiri Molema (DC38)","I030826: Structural metal products [QSIC 354]",77.424,23.881
"R millions current prices","2024","P6D02: Ngaka Modiri Molema (DC38)","I030827: Other fabricated metal products [QSIC 355]",260.937,86.239
"R millions current prices","2024","P6D02: Ngaka Modiri Molema (DC38)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",499.269,70.804
"R millions current prices","2024","P6D03: Dr Ruth Segomotsi Mompati (DC39)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",33.426,8.835
"R millions current prices","2024","P6D03: Dr Ruth Segomotsi Mompati (DC39)","I030826: Structural metal products [QSIC 354]",36.923,10.882
"R millions current prices","2024","P6D03: Dr Ruth Segomotsi Mompati (DC39)","I030827: Other fabricated metal products [QSIC 355]",77.294,24.837
"R millions current prices","2024","P6D03: Dr Ruth Segomotsi Mompati (DC39)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",127.156,18.397
"R millions current prices","2024","P6D04: Dr Kenneth Kaunda (DC40)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",556.312,153.915
"R millions current prices","2024","P6D04: Dr Kenneth Kaunda (DC40)","I030826: Structural metal products [QSIC 354]",324.551,100.731
"R millions current prices","2024","P6D04: Dr Kenneth Kaunda (DC40)","I030827: Other fabricated metal products [QSIC 355]",490.155,161.502
"R millions current prices","2024","P6D04: Dr Kenneth Kaunda (DC40)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1266.727,186.561
"R millions current prices","2024","P7: Gauteng","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",56032.855,15789.832
"R millions current prices","2024","P7: Gauteng","I030826: Structural metal products [QSIC 354]",19665.339,6242.66
"R millions current prices","2024","P7: Gauteng","I030827: Other fabricated metal products [QSIC 355]",45930.463,15746.765
"R millions current prices","2024","P7: Gauteng","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",157127.099,22143.783
"R millions current prices","2024","P7D01: Sedibeng (DC42)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",17045.703,4843.64
"R millions current prices","2024","P7D01: Sedibeng (DC42)","I030826: Structural metal products [QSIC 354]",2965.921,941.655
"R millions current prices","2024","P7D01: Sedibeng (DC42)","I030827: Other fabricated metal products [QSIC 355]",5535.746,1911.485
"R millions current prices","2024","P7D01: Sedibeng (DC42)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",7543.23,1098.273
"R millions current prices","2024","P7D02: West Rand (DC48)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",6276.978,1753.283
"R millions current prices","2024","P7D02: West Rand (DC48)","I030826: Structural metal products [QSIC 354]",2232.452,703.209
"R millions current prices","2024","P7D02: West Rand (DC48)","I030827: Other fabricated metal products [QSIC 355]",4118.978,1406.245
"R millions current prices","2024","P7D02: West Rand (DC48)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",9486.633,1319.791
"R millions current prices","2024","P7D03: Ekurhuleni (EKU)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",13531.809,3798.716
"R millions current prices","2024","P7D03: Ekurhuleni (EKU)","I030826: Structural metal products [QSIC 354]",5327.964,1691.177
"R millions current prices","2024","P7D03: Ekurhuleni (EKU)","I030827: Other fabricated metal products [QSIC 355]",12684.774,4357.112
"R millions current prices","2024","P7D03: Ekurhuleni (EKU)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",38596.375,5476.495
"R millions current prices","2024","P7D04: City of Johannesburg (JHB)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",11795.87,3308.781
"R millions current prices","2024","P7D04: City of Johannesburg (JHB)","I030826: Structural metal products [QSIC 354]",5813.289,1844.742
"R millions current prices","2024","P7D04: City of Johannesburg (JHB)","I030827: Other fabricated metal products [QSIC 355]",14709.012,5034.029
"R millions current prices","2024","P7D04: City of Johannesburg (JHB)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",47216.396,6620.895
"R millions current prices","2024","P7D05: City of Tshwane (TSH)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",7382.495,2085.412
"R millions current prices","2024","P7D05: City of Tshwane (TSH)","I030826: Structural metal products [QSIC 354]",3325.713,1061.877
"R millions current prices","2024","P7D05: City of Tshwane (TSH)","I030827: Other fabricated metal products [QSIC 355]",8881.953,3037.894
"R millions current prices","2024","P7D05: City of Tshwane (TSH)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",54284.465,7628.329
"R millions current prices","2024","P8: Mpumalanga","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",15815.895,4522.948
"R millions current prices","2024","P8: Mpumalanga","I030826: Structural metal products [QSIC 354]",3731.085,1207.398
"R millions current prices","2024","P8: Mpumalanga","I030827: Other fabricated metal products [QSIC 355]",6933.3,2384.799
"R millions current prices","2024","P8: Mpumalanga","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",10084.707,1396.729
"R millions current prices","2024","P8D01: Gert Sibande (DC30)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2559.433,718.63
"R millions current prices","2024","P8D01: Gert Sibande (DC30)","I030826: Structural metal products [QSIC 354]",607.571,189.114
"R millions current prices","2024","P8D01: Gert Sibande (DC30)","I030827: Other fabricated metal products [QSIC 355]",1844.521,634.975
"R millions current prices","2024","P8D01: Gert Sibande (DC30)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2214.508,294.761
"R millions current prices","2024","P8D02: Nkangala (DC31)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",12137.964,3492.588
"R millions current prices","2024","P8D02: Nkangala (DC31)","I030826: Structural metal products [QSIC 354]",2562.769,843.648
"R millions current prices","2024","P8D02: Nkangala (DC31)","I030827: Other fabricated metal products [QSIC 355]",3511.077,1222.666
"R millions current prices","2024","P8D02: Nkangala (DC31)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4609.03,641.961
"R millions current prices","2024","P8D03: Ehlanzeni (DC32)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1118.498,311.73
"R millions current prices","2024","P8D03: Ehlanzeni (DC32)","I030826: Structural metal products [QSIC 354]",560.745,174.636
"R millions current prices","2024","P8D03: Ehlanzeni (DC32)","I030827: Other fabricated metal products [QSIC 355]",1577.702,527.158
"R millions current prices","2024","P8D03: Ehlanzeni (DC32)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3261.169,460.007
"R millions current prices","2024","P9: Limpopo","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1422.072,399.669
"R millions current prices","2024","P9: Limpopo","I030826: Structural metal products [QSIC 354]",668.08,207.784
"R millions current prices","2024","P9: Limpopo","I030827: Other fabricated metal products [QSIC 355]",1568.25,517.574
"R millions current prices","2024","P9: Limpopo","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2843.405,393.713
"R millions current prices","2024","P9D01: Mopani (DC33)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",514.221,147.63
"R millions current prices","2024","P9D01: Mopani (DC33)","I030826: Structural metal products [QSIC 354]",182.195,57.77
"R millions current prices","2024","P9D01: Mopani (DC33)","I030827: Other fabricated metal products [QSIC 355]",347.95,117.224
"R millions current prices","2024","P9D01: Mopani (DC33)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",397.796,54.277
"R millions current prices","2024","P9D02: Vhembe (DC34)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",104.921,28.399
"R millions current prices","2024","P9D02: Vhembe (DC34)","I030826: Structural metal products [QSIC 354]",61.713,18.182
"R millions current prices","2024","P9D02: Vhembe (DC34)","I030827: Other fabricated metal products [QSIC 355]",266.277,85.847
"R millions current prices","2024","P9D02: Vhembe (DC34)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",317.5,48.964
"R millions current prices","2024","P9D03: Capricorn (DC35)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",234.798,64.516
"R millions current prices","2024","P9D03: Capricorn (DC35)","I030826: Structural metal products [QSIC 354]",176.818,55.242
"R millions current prices","2024","P9D03: Capricorn (DC35)","I030827: Other fabricated metal products [QSIC 355]",425.745,139.478
"R millions current prices","2024","P9D03: Capricorn (DC35)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1150.594,161.687
"R millions current prices","2024","P9D04: Waterberg (DC36)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",337.081,94.917
"R millions current prices","2024","P9D04: Waterberg (DC36)","I030826: Structural metal products [QSIC 354]",127.595,39.757
"R millions current prices","2024","P9D04: Waterberg (DC36)","I030827: Other fabricated metal products [QSIC 355]",280.548,93.534
"R millions current prices","2024","P9D04: Waterberg (DC36)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",492.18,67.871
"R millions current prices","2024","P9D05: Greater Sekhukhune (DC47)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",231.051,64.207
"R millions current prices","2024","P9D05: Greater Sekhukhune (DC47)","I030826: Structural metal products [QSIC 354]",119.759,36.833
"R millions current prices","2024","P9D05: Greater Sekhukhune (DC47)","I030827: Other fabricated metal products [QSIC 355]",247.73,81.491
"R millions current prices","2024","P9D05: Greater Sekhukhune (DC47)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",485.335,60.914
